SMILES,MW,LogP,TPSA,HBA,HBD,cluster,x_umap,y_umap,Cluster_ID
CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,447.4880000000003,1.4012999999999998,151.5,7,4,266,2.7081578,-0.8601752,266
CNC(C)C(=O)c1ccccc1,163.22,1.4772,29.1,2,1,148,4.766774,-1.9813056,148
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,379.9320000000002,3.907100000000003,54.46,4,1,265,3.8971527,-0.26721758,265
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,317.85999999999996,4.308600000000005,12.47,2,0,264,1.5907111,1.5950452,264
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,380.916,3.153500000000002,62.129999999999995,5,1,263,2.2115662,0.9926548,263
CNC1(c2ccccc2Cl)CCCCC1=O.Cl,274.191,3.3196000000000025,29.1,2,1,262,1.722332,-0.43416575,262
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.Cl,337.2939999999999,4.098600000000005,6.48,2,0,261,1.3433038,0.42015976,261
Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2.[Ca+2],511.50800000000027,-3.7812999999999963,225.5,11,5,260,6.8065357,0.61092794,260
CC(N)C(O)c1ccccc1,151.20899999999997,1.0672000000000001,46.25,2,2,166,4.4512043,-2.9422908,166
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,520.5790000000003,-0.31989999999999963,184.04,10,7,2,7.6330814,4.1835976,2
CCNC(C)Cc1cccc(C(F)(F)F)c1.Cl,267.7219999999999,3.667700000000003,12.03,1,1,259,4.9991827,-2.4761,259
O=c1[nH]oc2c1CCNC2,140.142,-0.3864,58.03,3,2,141,3.0401173,1.8453829,141
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,281.82699999999994,3.721520000000003,20.310000000000002,2,0,258,2.5596666,0.57068276,258
Cl.Cl.NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,578.3800000000001,4.180200000000002,177.58,2,6,257,5.704002,0.12158463,257
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,397.7579999999999,6.5180000000000025,17.82,3,0,256,1.9181194,-2.9392648,256
CC[N+](C)(C)c1cccc(O)c1,166.244,1.9790000000000005,20.23,1,1,255,4.3504405,-2.5235734,255
CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],264.32599999999996,-1.6176999999999975,58.53,3,1,243,3.5261817,2.0740564,243
Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,214.612,-0.3863000000000005,72.68,5,1,593,1.8940747,-1.6241128,593
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl,412.59700000000015,4.980100000000004,29.259999999999998,2,1,254,2.9998407,0.7422379,254
C[C@@H]([C@H](O)c1ccccc1)N(C)C,179.26299999999998,1.6701000000000001,23.47,2,1,592,4.3904476,-2.9792285,592
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O.Cl,493.94400000000013,0.45180000000000037,164.63,9,5,253,2.5723484,8.866658,253
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,744.4170000000003,-2.898899999999998,364.78999999999996,18,9,23,5.0780797,5.4318886,23
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,286.379,2.0534,41.49,5,0,9,2.7670767,-0.97445333,9
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.O=[N+]([O-])O,271.273,0.8141000000000003,107.49,6,1,252,1.9990854,-2.3505833,252
Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,293.70699999999994,-1.3344000000000003,148.07,7,7,251,6.3241363,-0.14215451,251
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,477.4260000000001,6.228800000000006,6.48,2,0,250,1.4470283,0.32058015,250
O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,423.20500000000004,1.3246999999999998,156.07000000000002,7,3,591,3.1228735,-2.6032777,591
CCC(=O)c1c(O)cc(O)cc1O,182.17499999999998,1.3961000000000001,77.76,4,3,590,4.4672914,-2.0513458,590
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,276.383,3.677500000000003,8.17,2,0,151,1.3999047,1.0522406,151
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl,336.263,2.4242000000000004,67.59,4,2,55,3.9292452,-0.33278802,55
CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,420.4610000000001,5.269700000000004,100.13000000000001,6,3,589,3.6774168,3.8821592,589
Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,296.79799999999994,2.2253000000000003,41.57000000000001,3,1,249,1.8881782,0.629353,249
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,311.36300000000006,0.7659199999999999,84.54,6,1,248,3.816162,1.2430263,248
NC(N)=NCCN1CCCCCCC1.O=S(=O)(O)O,296.39300000000003,-0.12689999999999657,142.23999999999998,4,4,247,2.23336,0.65744144,247
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,442.4240000000002,-0.5944999999999991,181.61999999999998,9,6,28,2.576038,8.849898,28
CC1[C@H](C)OC(=O)CC(O)CC(O)CC(O)CCC(O)C(O)C[C@]2(O)CC(O)C(C(=O)O)C(CC(OC3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@H]1O)O2,926.107000000001,0.9357000000000051,319.60999999999996,17,12,588,1.8422538,6.2395277,588
C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,478.88500000000016,-0.17269999999999963,181.61999999999998,9,6,28,2.555882,8.845121,28
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],492.3160000000002,-1.1285799999999995,115.57,7,1,6,7.557547,6.8017173,6
CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,598.0920000000004,5.314100000000005,144.60000000000002,6,4,246,3.4106877,-0.1883019,246
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],279.271,-2.139079999999997,62.129999999999995,4,0,245,4.5237527,-0.623839,245
C[N+](C)(C)CC(O)CC(=O)O.[Cl-],197.662,-3.4677999999999973,57.53,2,2,199,6.5060644,1.6050416,199
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],480.43400000000014,1.1155000000000013,43.09,1,1,244,3.6286385,0.2806874,244
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,387.45400000000006,1.2781000000000002,124.36999999999999,6,3,54,1.7833586,2.3255997,54
C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O.[Na+],276.337,-1.4515999999999976,58.53,3,1,243,3.5668378,2.1159766,243
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,337.5730000000001,5.559100000000007,32.26,3,2,587,4.427439,-3.110515,587
NC1=NCCN1CC(=O)O,143.14600000000002,-1.2986999999999997,78.92,4,2,586,2.5229392,0.9159752,586
C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,254.355,1.5159999999999996,58.2,3,2,59,3.5394673,2.1408165,59
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,364.42300000000006,1.0855999999999997,95.94000000000001,5,2,15,7.2626963,6.7323303,15
Cl.NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,266.0919999999999,-0.8702000000000001,159.29,5,4,242,5.7349277,-0.44113073,242
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,345.8520000000001,1.8951,92.5,4,2,585,1.0257045,-2.1666365,585
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl,403.01000000000016,5.252000000000007,15.71,3,0,241,3.8434005,-3.6539931,241
CN1CCc2cc3c(cc2C1O)OCO3.Cl,243.68999999999997,1.3159,41.93000000000001,4,1,189,0.09905602,2.2942524,189
CC(N)CCCC(C)(C)O.Cl,181.70700000000002,1.6965999999999999,46.25,2,2,240,6.173731,0.8049504,240
Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,249.705,3.0832,89.64999999999999,5,2,239,5.4703097,-0.6236155,239
C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,476.8690000000002,0.05890000000000006,181.61999999999998,9,6,28,2.5767865,8.852293,28
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,501.31900000000013,0.5300999999999998,181.61999999999998,9,6,238,2.5937896,8.868793,238
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,303.35800000000006,1.8676999999999997,55.84,5,0,22,1.7164626,2.1522956,22
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1.Cl.Cl,424.33200000000005,2.4029999999999996,68.78,5,1,237,0.9133878,0.026862353,237
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1.Cl,322.84,2.4752000000000014,41.49,5,0,9,2.6882892,-0.94291246,9
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,853.9180000000003,3.735700000000004,221.28999999999996,14,4,584,1.6262912,2.5232806,584
CON.Cl,83.51799999999999,-0.07169999999999993,35.25,2,1,236,6.1224093,1.0458717,236
CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O,1203.499,-5.24479999999998,490.6599999999998,18,18,211,5.2463174,2.919138,211
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.4740000000002,-0.6224999999999992,173.51,11,3,38,7.3631177,9.670304,38
CC(C)(C)NCC(O)c1ccccc1Cl.Cl,264.19599999999997,3.183300000000002,32.26,2,2,235,5.2092347,-3.4175196,235
CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,318.56899999999996,6.574000000000007,0.0,0,0,234,4.777587,0.48153368,234
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,569.6070000000002,2.158299999999999,163.06,11,4,42,2.2454963,6.7164907,42
NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,664.4380000000001,-3.0158999999999976,318.25999999999993,17,8,23,5.065313,5.437074,23
CNC(C)Cc1ccccc1,149.23699999999997,1.837,12.03,1,1,176,4.949796,-2.4041226,176
CNCCc1ccccn1.Cl.Cl,209.11999999999998,1.6871,24.92,2,1,233,2.0528169,-0.5508023,233
CC(=O)OC1CN2CCC1CC2.Cl,205.685,1.0655,29.54,3,0,232,2.0770104,1.8044783,232
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,307.437,4.417800000000004,12.47,2,0,104,1.6414164,2.0634584,104
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,240.43499999999995,2.637500000000001,0.0,0,0,583,5.911004,1.5885439,583
N.N.[Cl][Pt][Cl],300.04600000000005,1.7004999999999997,70.0,2,2,214,4.3664594,0.85556203,214
CCCc1ncc(C[n+]2ccccc2C)c(N)n1,243.33399999999997,1.6555199999999994,55.68,3,1,226,3.7928588,-0.062459677,226
Cl.Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,414.569,3.6087000000000025,58.28,3,3,231,2.979377,0.7835315,231
N#C/C(=C\c1ccc(O)cc1)C(=O)O,189.17,1.3837799999999993,81.32000000000001,3,2,582,4.318515,-2.2733443,582
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.O=[N+]([O-])[O-],394.33900000000017,3.189000000000002,107.0,7,0,228,-0.07651228,2.0317163,228
C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,695.0550000000004,0.39599999999999996,293.52,13,9,28,2.593306,8.837014,28
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+],477.45600000000024,-4.953199999999998,176.34,12,2,53,7.361984,9.679592,53
Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],322.32500000000005,-0.38990000000000075,100.04,5,1,581,6.1559663,-1.382501,581
CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+],585.654,1.7906000000000024,113.03999999999999,7,0,230,2.4537258,2.480204,230
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,314.46900000000005,5.7358000000000064,29.46,2,1,580,0.36108288,4.3413696,580
CCOC(=O)Nc1c[n+](N2CCOCC2)no1,243.24299999999994,-0.5012999999999994,80.71000000000001,6,1,579,2.8433633,0.2698184,579
CC[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,326.44000000000005,3.397200000000002,45.59,4,1,2,7.6324863,4.181153,2
Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,347.22400000000005,-1.863,186.07,10,5,578,5.0434065,5.436896,578
CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,316.829,1.9537999999999998,50.80000000000001,4,1,197,3.7044303,-0.47365743,197
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.4670000000001,1.8957,94.83000000000001,5,3,1,-0.08938383,6.8674355,1
CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,432.4990000000002,0.21430000000000116,154.34,10,4,178,5.706759,-2.963158,178
NCCCCC(N)C(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCCN)C(=O)O,468.55900000000025,-2.2920999999999934,231.34,8,8,577,6.736792,-0.14098403,577
C=CCc1ccc2c(c1)OCO2,162.18799999999993,2.1437999999999997,18.46,2,0,576,-0.08129052,1.7856579,576
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,254.24099999999996,2.8712000000000018,70.67,4,2,70,4.133746,3.5187442,70
CC(=O)N[C@@H](CCC(=O)O)C(=O)O,189.167,-0.5594999999999994,103.7,3,3,229,6.757244,0.47118098,229
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,302.23799999999994,1.9880000000000009,131.36,7,5,575,4.078972,3.6794426,575
COC(=O)C1=CCCN(C)C1,155.19699999999997,0.4213,29.540000000000003,3,0,223,2.5393057,1.7177612,223
c1ccc2c(c1)sc1ccccc12,184.26299999999998,4.054500000000001,0.0,1,0,574,5.079748,-0.7757156,574
OCc1ccccc1O,124.13899999999997,0.8844999999999996,40.46,2,2,573,5.135736,-1.1660556,573
COc1cc2ccc(=O)oc2cc1O,192.16999999999996,1.5071999999999997,59.67,4,1,572,3.9304144,3.9738178,572
NCCc1c[nH]c2ccccc12,160.21999999999994,1.6690999999999996,41.81,1,2,571,6.47569,-0.44074357,571
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.34100000000007,1.48242,112.74000000000001,6,2,570,3.79596,1.286169,570
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,292.287,-0.062000000000000444,85.36,6,1,569,0.3029902,6.3847275,569
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,284.26699999999994,2.879800000000002,79.9,5,2,568,4.0647535,3.6982532,568
O=C1C=CC(=O)c2c(O)cccc21,174.15499999999997,1.3274,54.370000000000005,3,1,567,4.1472354,2.4168537,567
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,332.3350000000001,3.4281000000000015,40.8,4,0,228,-0.06200458,2.0220935,228
CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,367.3570000000002,2.5847000000000007,66.46000000000001,7,0,8,0.07284652,2.4117513,8
COc1cc(OC)c2ccc(=O)oc2c1,206.19699999999997,1.8101999999999998,48.67,4,0,566,4.0614657,3.859855,566
OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,286.28,-1.6424,119.61000000000001,7,5,565,3.9509454,4.490424,565
COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,265.30899999999997,0.5020999999999993,67.79,5,2,564,2.9170501,-0.50179476,564
CS(=O)(=O)O,96.107,-0.49599999999999983,54.370000000000005,2,1,563,5.695902,0.9276882,563
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],394.31600000000003,1.1358000000000006,55.92,2,2,201,4.4028144,-0.2147475,201
CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,385.5050000000002,1.2025000000000012,118.97,5,4,562,2.8174868,2.6796467,562
NCCSSCCN,152.28799999999998,0.2852000000000001,52.04,4,2,220,5.3753576,0.7611056,220
CC1(C)OC(=O)NC1=O,129.11499999999998,0.03140000000000004,55.400000000000006,3,1,561,3.3697844,1.9378189,561
O=C1CCCN1CC#CCN1CCCC1,206.28899999999993,0.708,23.55,2,0,132,2.594456,0.98570997,132
CC(=O)NCCc1c[nH]c2ccc(O)cc12,218.256,1.5520999999999998,65.12,2,3,227,6.435903,-0.43954784,227
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,294.398,3.1646000000000023,36.36,3,1,2,7.6341376,4.1872287,2
NCCc1cc(O)c(O)cc1O,169.17999999999995,0.3046000000000003,86.71,4,4,221,4.009217,-2.053516,221
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,380.9129999999999,4.481400000000002,12.53,1,0,560,2.0872664,2.4685056,560
CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],315.24799999999993,-0.918679999999999,55.68,3,1,226,3.757432,0.02124364,226
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O,473.56600000000014,3.608200000000002,113.37,6,2,225,3.4968288,0.22476368,225
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,304.3940000000001,2.3639,72.68,5,1,559,1.9455558,-1.5447242,559
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,222.248,0.07929999999999976,72.68,5,1,558,1.9877468,-1.6904545,558
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,287.344,2.3709000000000007,67.87,4,1,557,3.659126,-1.4189585,557
CCCOc1ccccc1-c1nc2n[nH]nc2c(=O)[nH]1,271.28,1.4969999999999999,96.55000000000001,5,2,556,3.8365982,-1.4028045,556
O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12,254.24099999999996,2.8712000000000018,70.67,4,2,555,4.0694237,3.3319342,555
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,388.3750000000001,4.3914000000000035,115.06000000000002,4,4,554,4.861238,-0.8586447,554
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,284.26699999999994,2.879800000000002,79.9,5,2,70,4.087426,3.6760476,70
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,403.4410000000001,2.8944,125.46,6,3,553,6.0199556,-1.581236,553
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl,389.96700000000016,5.0796000000000054,29.54,3,0,215,3.5150645,0.20826101,215
O=C(O)c1c2ccccc2cc2ccccc12,222.24299999999997,3.691200000000002,37.3,1,1,552,5.042824,-0.79428124,552
COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2CC[C@@H]1O,354.45,2.6471000000000005,65.56,4,2,19,0.93110955,1.7532182,19
CCCCCCCCCCCCCCCC[N+](C)(C)C,284.55199999999996,6.173900000000007,0.0,0,0,51,6.1745358,1.6357324,51
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,260.245,2.864820000000001,61.81,5,0,551,4.0146503,3.7331774,551
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,280.309,0.8682000000000003,107.2,6,2,550,6.337804,-1.5665495,550
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,306.45,3.717900000000002,55.56,4,1,224,3.8586576,-0.42536023,224
Br.COC(=O)C1=CCCN(C)C1,236.10899999999998,0.9992000000000001,29.540000000000003,3,0,223,2.5190928,1.7531596,223
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,224.21999999999997,-1.5739999999999998,82.05,7,1,222,1.856334,-1.7162791,222
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,414.5270000000002,3.368500000000002,59.08,6,0,164,0.8162249,-0.759233,164
N[C@H](Cc1ccccc1)C(=O)O,165.19199999999998,0.641,63.31999999999999,2,2,549,6.121241,-0.21073692,549
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,356.4910000000001,3.660700000000002,52.57,5,2,548,4.0870233,-0.29057202,548
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,355.397,1.7471999999999999,125.46,6,3,547,6.0979447,-1.5660238,547
CCC1(CC)C(=O)C=CNC1=O,167.20799999999994,1.0053999999999998,46.17,2,1,546,3.42295,1.9328774,546
O=S(=O)(O)CCO,126.13299999999997,-1.1334999999999997,74.60000000000001,3,2,545,5.6725883,0.89704615,545
NC(N)=NS(=O)(=O)c1ccc(N)cc1,214.24999999999997,-0.769099999999999,124.56,3,3,544,5.923457,-1.0970764,544
O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,272.212,1.2844000000000007,115.06000000000002,6,4,543,4.182115,2.511617,543
COc1ccc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1O,420.4140000000001,0.45550000000000074,149.07,9,6,542,3.869208,4.3921523,542
Cl.NCCc1cc(O)c(O)cc1O,205.64099999999996,0.7264000000000002,86.71,4,4,221,4.0956445,-2.0409546,221
Cl.Cl.NCCSSCCN,225.21,1.1287999999999998,52.04,4,2,220,5.404457,0.798079,220
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl,472.8880000000002,6.816000000000006,37.39,4,1,219,3.1516886,-1.5837208,219
O=C(O)c1cc(S(=O)(=O)O)ccc1O,218.18599999999998,0.3371000000000001,111.9,4,3,541,5.2750573,-1.0627927,541
O=C(O)C1=CCNCC1,127.14299999999997,-0.00929999999999992,49.33,2,2,213,2.900828,1.7241912,213
O=[N+]([O-])c1cc(O)c(O)c([N+](=O)[O-])c1,200.106,0.9142000000000006,126.74000000000001,6,2,540,2.7038786,-2.5621302,540
CC(C)(S)C(N)C(=O)O,149.215,0.10670000000000035,63.31999999999999,3,3,539,6.3282013,0.88650817,539
Cl.Cl.NCCCCN,161.07600000000002,0.5276000000000003,52.04,2,2,218,5.448226,0.8595876,218
FC(F)(F)c1cccc(N2CCNCC2)c1,230.23299999999995,2.1149999999999993,15.27,2,1,188,0.5925369,0.09491501,188
C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,562.6700000000004,7.808640000000006,131.96,4,4,538,4.876761,0.44536203,538
CCCCCCCCCCCCCCCCCCOCC(O)CO,344.58,5.617700000000006,49.69,3,2,537,5.9500732,0.96827084,537
O=C(O)c1ccccc1OP(=O)(O)O,218.10099999999997,0.8562999999999996,104.06,3,3,536,5.0047965,-1.347421,536
CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,294.17799999999994,2.2454000000000005,38.769999999999996,4,0,217,3.2407527,-0.6065846,217
Oc1ccc(Cl)c2cccnc12,179.606,2.5938000000000003,33.120000000000005,2,1,535,3.7843792,-1.863419,535
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,270.09299999999996,1.6831000000000003,74.67999999999999,3,1,534,4.884715,-0.7786719,534
NC(N)=NC(N)=Nc1ccccc1,177.21099999999998,-0.09380000000000022,102.77999999999999,1,3,175,5.61748,-0.6504518,175
CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,297.85499999999996,3.133100000000002,19.37,4,0,216,2.6035135,-0.9143573,216
CCCCCCCCCCCCOS(=O)(=O)O,266.40299999999996,3.726700000000002,63.60000000000001,3,1,533,5.908941,1.0463594,533
CNC(C)C(O)c1ccccc1,165.236,1.3278999999999999,32.26,2,2,26,4.4153337,-3.0304773,26
c1ccc(N=Nc2ccccc2)cc1,182.22600000000003,4.102000000000002,24.72,2,0,532,5.510728,-0.6637987,532
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],303.19999999999993,-1.052299999999998,29.540000000000003,2,0,52,3.882806,-2.451655,52
Nc1nccs1,100.14600000000002,0.7252999999999998,38.91,3,1,531,6.006476,-1.547835,531
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,211.13299999999998,0.6019000000000003,129.37,5,1,530,2.7808733,-2.5167017,530
CC1=NCCc2c1[nH]c1cc(O)ccc21,200.241,2.2386000000000004,48.379999999999995,2,2,186,0.95158863,1.7646457,186
